Time (EET);Ask;Bid;AskVolume;BidVolume
2020.01.02 01:04:35.300000;1520.735;1520.245;0.0001;0.0001
2020.01.02 01:04:35.350000;1520.745;1520.245;0.0001;0.0001
2020.01.02 01:04:35.533000;1520.765;1520.265;0.0001;0.0001
2020.01.02 01:04:37.491000;1520.872;1520.435;0.00037;0.0001
2020.01.02 01:04:37.541000;1520.945;1520.445;0.0001;0.0001
2020.01.02 01:04:37.592000;1520.935;1520.435;0.0001;0.0001
2020.01.02 01:04:37.815000;1520.905;1520.405;0.0001;0.0001
2020.01.02 01:04:38.028000;1520.895;1520.405;0.0001;0.0001
2020.01.02 01:04:39.993000;1520.925;1520.435;0.0001;0.0001
2020.01.02 01:04:40.375000;1520.985;1520.465;0.0001;0.0001
2020.01.02 01:04:40.553000;1520.985;1520.485;0.0001;0.0001
2020.01.02 01:04:42.771000;1521.015;1520.495;0.00016;0.0001
2020.01.02 01:04:42.822000;1521.035;1520.495;0.00016;0.0001
2020.01.02 01:04:42.872000;1521.035;1520.515;0.00016;0.0001
2020.01.02 01:04:43.656000;1521.055;1520.535;0.00016;0.0001
2020.01.02 01:04:43.711000;1521.065;1520.535;0.00016;0.0001
2020.01.02 01:04:43.762000;1521.085;1520.565;0.00016;0.0001
2020.01.02 01:04:44.306000;1521.085;1520.565;0.0001;0.0001
2020.01.02 01:04:45.084000;1521.095;1520.575;0.0001;0.0001
2020.01.02 01:04:45.185000;1521.095;1520.595;0.0001;0.0001
2020.01.02 01:04:45.454000;1521.095;1520.575;0.0001;0.0001
2020.01.02 01:04:45.915000;1521.095;1520.595;0.0001;0.0001
2020.01.02 01:04:46.075000;1521.105;1520.575;0.0001;0.0001
2020.01.02 01:04:46.306000;1521.065;1520.575;0.0001;0.0001
2020.01.02 01:04:46.538000;1521.065;1520.585;0.0001;0.0001
2020.01.02 01:04:46.589000;1521.085;1520.585;0.0001;0.0001
2020.01.02 01:04:46.742000;1521.085;1520.575;0.0001;0.0001
2020.01.02 01:04:46.793000;1521.065;1520.575;0.0001;0.0001
2020.01.02 01:04:47.413000;1521.065;1520.585;0.0001;0.0001
2020.01.02 01:04:47.463000;1521.085;1520.585;0.0001;0.0001
2020.01.02 01:04:50.142000;1521.065;1520.575;0.0001;0.0001
2020.01.02 01:04:51.856000;1521.065;1520.668;0.0001;0.00037
2020.01.02 01:04:51.906000;1521.145;1520.655;0.0001;0.0001
2020.01.02 01:04:52.370000;1521.125;1520.635;0.0001;0.0001
2020.01.02 01:04:52.420000;1521.125;1520.625;0.0001;0.0001
2020.01.02 01:04:53.424000;1521.175;1520.685;0.0001;0.0001
2020.01.02 01:04:54.990000;1521.155;1520.665;0.0001;0.0001
2020.01.02 01:04:55.582000;1521.105;1520.615;0.0001;0.0001
2020.01.02 01:04:55.632000;1521.105;1520.595;0.0001;0.0001
2020.01.02 01:04:55.683000;1521.085;1520.595;0.0001;0.0001
2020.01.02 01:04:56.222000;1521.075;1520.585;0.0001;0.0001
2020.01.02 01:04:57.164000;1521.065;1520.565;0.0001;0.0001
2020.01.02 01:04:57.371000;1521.065;1520.535;0.0001;0.0001
2020.01.02 01:04:57.421000;1521.035;1520.525;0.0001;0.0001
2020.01.02 01:04:57.850000;1521.035;1520.545;0.0001;0.0001
2020.01.02 01:04:57.951000;1521.065;1520.575;0.0001;0.0001
2020.01.02 01:04:59.775000;1520.985;1520.505;0.0001;0.0001
2020.01.02 01:05:00.072000;1520.985;1520.485;0.0001;0.0001
2020.01.02 01:05:00.123000;1520.925;1520.435;0.0001;0.0001
2020.01.02 01:05:01.114000;1520.965;1520.455;0.0001;0.0001
2020.01.02 01:05:01.815000;1520.945;1520.435;0.0001;0.0001
2020.01.02 01:05:02.580000;1520.905;1520.405;0.0001;0.0001
2020.01.02 01:05:02.860000;1520.885;1520.395;0.0001;0.0001
2020.01.02 01:05:03.241000;1520.885;1520.375;0.0001;0.0001
2020.01.02 01:05:03.291000;1520.855;1520.355;0.0001;0.0001
2020.01.02 01:05:04.561000;1520.865;1520.365;0.0001;0.0001
2020.01.02 01:05:05.220000;1520.855;1520.355;0.0001;0.0001
2020.01.02 01:05:05.793000;1520.855;1520.365;0.0001;0.0001
2020.01.02 01:05:05.844000;1520.865;1520.365;0.0001;0.0001
2020.01.02 01:05:06.412000;1520.865;1520.355;0.0001;0.0001
2020.01.02 01:05:06.463000;1520.845;1520.355;0.0001;0.0001
2020.01.02 01:05:08.264000;1520.865;1520.365;0.0001;0.0001
2020.01.02 01:05:08.325000;1520.875;1520.385;0.0001;0.0001
2020.01.02 01:05:09.377000;1520.885;1520.395;0.0001;0.0001
2020.01.02 01:05:10.501000;1520.875;1520.385;0.0001;0.0001
2020.01.02 01:05:11.084000;1520.992;1520.505;0.00037;0.0001
2020.01.02 01:05:11.491000;1520.992;1520.475;0.00037;0.0001
2020.01.02 01:05:12.075000;1520.992;1520.435;0.00037;0.0001
2020.01.02 01:05:16.114000;1521.072;1520.515;0.00037;0.0001
2020.01.02 01:05:18.847000;1521.072;1520.485;0.00037;0.0001
2020.01.02 01:05:19.585000;1521.072;1520.465;0.00037;0.0001
2020.01.02 01:05:23.545000;1521.042;1520.445;0.00037;0.0001
2020.01.02 01:05:25.575000;1521.042;1520.455;0.00037;0.0001
2020.01.02 01:05:25.626000;1521.055;1520.455;0.0001;0.0001
2020.01.02 01:05:25.676000;1521.015;1520.445;0.0001;0.0001
2020.01.02 01:05:27.185000;1521.172;1520.575;0.00037;0.0001
2020.01.02 01:05:28.377000;1521.172;1520.595;0.00037;0.0001
2020.01.02 01:05:28.831000;1521.172;1520.635;0.00037;0.0001
2020.01.02 01:05:28.881000;1521.215;1520.635;0.0001;0.0001
2020.01.02 01:05:29.036000;1521.265;1520.695;0.0001;0.0001
2020.01.02 01:05:29.697000;1521.265;1520.705;0.0001;0.0001
2020.01.02 01:05:29.825000;1521.185;1520.685;0.0001;0.0001
2020.01.02 01:05:30.434000;1521.165;1520.675;0.0001;0.0001
2020.01.02 01:05:30.637000;1521.145;1520.655;0.0001;0.0001
2020.01.02 01:05:31.125000;1521.165;1520.665;0.0001;0.0001
2020.01.02 01:05:31.333000;1521.225;1520.715;0.0001;0.0001
2020.01.02 01:05:31.434000;1521.205;1520.715;0.0001;0.0001
2020.01.02 01:05:32.155000;1521.195;1520.695;0.0001;0.0001
2020.01.02 01:05:32.490000;1521.175;1520.685;0.0001;0.0001
2020.01.02 01:05:32.591000;1521.292;1520.755;0.00037;0.0001
2020.01.02 01:05:33.406000;1521.292;1520.725;0.00037;0.0001
2020.01.02 01:05:36.991000;1521.292;1520.785;0.00037;0.0001
2020.01.02 01:05:37.619000;1521.292;1520.735;0.00037;0.0001
2020.01.02 01:05:38.608000;1521.292;1520.695;0.00037;0.0001
2020.01.02 01:05:39.794000;1521.282;1520.695;0.00022;0.0001
2020.01.02 01:05:41.345000;1521.252;1520.625;0.00022;0.0001
2020.01.02 01:05:42.544000;1521.202;1520.625;0.00022;0.0001
2020.01.02 01:05:43.361000;1521.202;1520.575;0.00022;0.0001
2020.01.02 01:05:43.412000;1521.222;1520.655;0.00022;0.0001
2020.01.02 01:05:43.903000;1521.202;1520.655;0.00022;0.0001
2020.01.02 01:05:44.314000;1521.202;1520.705;0.00022;0.0001
2020.01.02 01:05:44.364000;1521.272;1520.705;0.00022;0.0001
2020.01.02 01:05:46.054000;1521.372;1520.705;0.00022;0.0001
2020.01.02 01:05:46.104000;1521.372;1520.775;0.00022;0.0001
2020.01.02 01:05:51.635000;1521.332;1520.775;0.00037;0.0001
2020.01.02 01:05:51.685000;1521.372;1520.735;0.00037;0.0001
2020.01.02 01:05:52.684000;1521.302;1520.735;0.00037;0.0001
2020.01.02 01:06:08.905000;1521.302;1520.705;0.00037;0.0001
2020.01.02 01:06:10.054000;1521.302;1520.618;0.00037;0.00037
2020.01.02 01:06:10.105000;1521.182;1520.605;0.00037;0.0001
2020.01.02 01:06:35.574000;1521.132;1520.605;0.00037;0.0001
2020.01.02 01:06:35.625000;1521.172;1520.575;0.00037;0.0001
2020.01.02 01:06:37.174000;1521.132;1520.575;0.00037;0.0001
2020.01.02 01:06:39.604000;1521.172;1520.575;0.00037;0.0001
2020.01.02 01:06:39.655000;1521.172;1520.605;0.00037;0.0001
2020.01.02 01:06:39.710000;1521.172;1520.565;0.00037;0.0001
2020.01.02 01:06:39.846000;1521.815;1520.565;0.0001;0.0001
2020.01.02 01:06:40.244000;1521.172;1520.565;0.00037;0.0001
2020.01.02 01:06:40.500000;1521.172;1520.635;0.00037;0.0001
2020.01.02 01:06:40.551000;1521.272;1520.695;0.00037;0.0001
2020.01.02 01:06:41.925000;1521.232;1520.695;0.00037;0.0001
2020.01.02 01:06:41.976000;1521.232;1520.645;0.00037;0.0001
2020.01.02 01:06:42.976000;1521.192;1520.645;0.00037;0.0001
2020.01.02 01:06:43.254000;1521.272;1520.645;0.00037;0.0001
2020.01.02 01:06:43.354000;1521.272;1520.685;0.00037;0.0001
2020.01.02 01:06:55.764000;1521.272;1520.725;0.00037;0.0001
2020.01.02 01:06:55.814000;1521.322;1520.725;0.00037;0.0001
2020.01.02 01:07:02.783000;1521.372;1520.785;0.00037;0.0001
2020.01.02 01:07:10.372000;1521.332;1520.785;0.00037;0.0001
2020.01.02 01:07:10.423000;1521.372;1520.785;0.00037;0.0001
2020.01.02 01:07:17.302000;1521.372;1520.815;0.00037;0.0001
2020.01.02 01:07:21.314000;1521.372;1520.855;0.00037;0.0001
2020.01.02 01:07:21.365000;1521.472;1520.895;0.00037;0.0001
2020.01.02 01:07:26.724000;1521.522;1520.895;0.00022;0.0001
2020.01.02 01:07:26.775000;1521.522;1520.935;0.00022;0.0001
2020.01.02 01:07:28.550000;1521.572;1520.975;0.00022;0.0001
2020.01.02 01:07:32.115000;1521.552;1520.975;0.00022;0.0001
2020.01.02 01:07:32.206000;1521.552;1520.915;0.00022;0.0001
2020.01.02 01:07:33.171000;1521.492;1520.915;0.00022;0.0001
2020.01.02 01:07:36.826000;1521.522;1520.915;0.00037;0.0001
2020.01.02 01:07:37.462000;1521.522;1520.885;0.00037;0.0001
2020.01.02 01:07:37.824000;1521.492;1520.885;0.00037;0.0001
2020.01.02 01:07:42.211000;1521.492;1520.925;0.00037;0.0001
2020.01.02 01:07:42.262000;1521.522;1520.925;0.00037;0.0001
2020.01.02 01:07:46.064000;1521.572;1520.925;0.00037;0.0001
2020.01.02 01:07:46.115000;1521.572;1520.955;0.00037;0.0001
2020.01.02 01:08:02.665000;1521.622;1520.968;0.00037;0.00037
2020.01.02 01:08:02.715000;1521.622;1521.015;0.00037;0.0001
2020.01.02 01:08:02.784000;1521.672;1521.015;0.00037;0.0001
2020.01.02 01:08:04.085000;1521.662;1521.015;0.00037;0.0001
2020.01.02 01:08:04.679000;1521.662;1520.975;0.00037;0.0001
2020.01.02 01:08:04.995000;1521.602;1520.975;0.00037;0.0001
2020.01.02 01:08:10.174000;1521.572;1520.975;0.00037;0.0001
2020.01.02 01:08:10.225000;1521.572;1520.915;0.00037;0.0001
2020.01.02 01:08:11.823000;1521.522;1520.885;0.00037;0.0001
2020.01.02 01:08:12.185000;1521.482;1520.885;0.00037;0.0001
2020.01.02 01:08:12.235000;1521.482;1520.785;0.00037;0.0001
2020.01.02 01:08:12.884000;1521.422;1520.785;0.00037;0.0001
2020.01.02 01:08:13.886000;1521.392;1520.785;0.00037;0.0001
2020.01.02 01:08:23.629000;1522.065;1520.785;0.0001;0.0001
2020.01.02 01:08:23.730000;1522.125;1520.785;0.00016;0.0001
2020.01.02 01:08:23.956000;1522.085;1520.785;0.00016;0.0001
2020.01.02 01:08:25.263000;1522.085;1520.825;0.00016;0.0001
2020.01.02 01:08:25.638000;1521.422;1520.825;0.00037;0.0001
2020.01.02 01:08:27.668000;1521.472;1520.855;0.00037;0.0001
2020.01.02 01:08:28.394000;1521.412;1520.855;0.00037;0.0001
2020.01.02 01:08:28.445000;1521.412;1520.805;0.00037;0.0001
2020.01.02 01:08:30.393000;1521.382;1520.805;0.00037;0.0001
2020.01.02 01:08:30.985000;1521.472;1520.805;0.00037;0.0001
2020.01.02 01:08:31.035000;1521.472;1520.835;0.00037;0.0001
2020.01.02 01:08:34.854000;1521.452;1520.835;0.00037;0.0001
2020.01.02 01:08:34.905000;1521.452;1520.795;0.00037;0.0001
2020.01.02 01:08:35.854000;1521.402;1520.795;0.00037;0.0001
2020.01.02 01:08:37.321000;1521.402;1520.765;0.00037;0.0001
2020.01.02 01:08:39.707000;1521.402;1520.718;0.00037;0.00037
2020.01.02 01:08:39.758000;1521.402;1520.775;0.00037;0.0001
2020.01.02 01:08:43.514000;1521.472;1520.835;0.00037;0.0001
2020.01.02 01:08:52.964000;1521.472;1520.865;0.00037;0.0001
2020.01.02 01:09:01.561000;1521.472;1520.835;0.00037;0.0001
2020.01.02 01:09:04.021000;1521.432;1521.008;0.00022;0.00015
2020.01.02 01:09:05.463000;1521.472;1521.058;0.00037;0.00052
2020.01.02 01:09:06.485000;1521.432;1521.008;0.00022;0.00015
2020.01.02 01:09:07.134000;1521.472;1521.028;0.00037;0.00052
2020.01.02 01:09:07.271000;1521.472;1520.988;0.00037;0.00052
2020.01.02 01:09:07.894000;1521.472;1521.048;0.00037;0.00052
2020.01.02 01:09:10.558000;1521.472;1521.038;0.00037;0.00052
2020.01.02 01:09:10.714000;1521.472;1521.048;0.00037;0.00052
2020.01.02 01:09:11.624000;1521.472;1521.058;0.00037;0.00052
2020.01.02 01:09:11.893000;1521.472;1521.068;0.00037;0.00015
2020.01.02 01:09:13.134000;1521.472;1521.058;0.00037;0.00015
2020.01.02 01:09:21.545000;1521.472;1520.988;0.00037;0.00052
2020.01.02 01:09:21.624000;1521.432;1521.008;0.00022;0.00015
2020.01.02 01:09:22.184000;1521.472;1521.058;0.00037;0.00015
2020.01.02 01:09:27.005000;1521.422;1520.998;0.00022;0.0001
2020.01.02 01:09:35.614000;1521.472;1521.048;0.0006;0.00015
2020.01.02 01:09:37.358000;1521.422;1520.998;0.00022;0.00015
2020.01.02 01:09:39.611000;1521.372;1520.948;0.00022;0.00015
2020.01.02 01:09:41.421000;1521.362;1520.938;0.00022;0.00015
2020.01.02 01:09:41.577000;1521.322;1520.898;0.00022;0.00015
2020.01.02 01:09:42.524000;1521.372;1520.948;0.00022;0.00015
2020.01.02 01:09:43.044000;1521.292;1520.868;0.00022;0.00015
2020.01.02 01:09:43.204000;1521.292;1520.788;0.00022;0.00052
2020.01.02 01:09:43.305000;1521.282;1520.778;0.00022;0.00052
2020.01.02 01:09:45.184000;1521.222;1520.718;0.00022;0.00052
2020.01.02 01:09:45.774000;1521.222;1520.728;0.00022;0.00052
2020.01.02 01:09:46.614000;1521.212;1520.718;0.00022;0.00052
2020.01.02 01:09:46.928000;1521.172;1520.688;0.00022;0.00052
2020.01.02 01:09:47.665000;1521.202;1520.758;0.00037;0.00052
2020.01.02 01:09:49.284000;1521.172;1520.688;0.00022;0.00052
2020.01.02 01:09:49.899000;1521.182;1520.688;0.00022;0.00052
2020.01.02 01:09:50.774000;1521.182;1520.758;0.00022;0.0001
2020.01.02 01:09:51.465000;1521.272;1520.848;0.0006;0.0001
2020.01.02 01:09:51.734000;1521.272;1520.898;0.00037;0.0001
2020.01.02 01:09:51.785000;1521.272;1520.848;0.0006;0.0001
2020.01.02 01:09:52.065000;1521.262;1520.848;0.00037;0.0001
2020.01.02 01:09:52.575000;1521.262;1520.888;0.00037;0.0001
2020.01.02 01:09:52.626000;1521.272;1520.888;0.00037;0.0001
2020.01.02 01:09:53.114000;1521.272;1520.848;0.0006;0.0001
2020.01.02 01:09:53.804000;1521.242;1520.848;0.00037;0.0001
2020.01.02 01:09:54.785000;1521.242;1520.838;0.00037;0.0001
2020.01.02 01:09:55.129000;1521.272;1520.858;0.00037;0.0001
2020.01.02 01:09:55.364000;1521.272;1520.948;0.00037;0.0001
2020.01.02 01:09:55.674000;1521.272;1520.868;0.00037;0.0001
2020.01.02 01:09:56.015000;1521.272;1520.958;0.00037;0.00015
2020.01.02 01:09:56.065000;1521.272;1520.878;0.00037;0.00015
2020.01.02 01:09:56.534000;1521.272;1520.868;0.00037;0.00015
2020.01.02 01:09:57.224000;1521.272;1520.878;0.00037;0.00015
2020.01.02 01:09:58.726000;1521.252;1520.828;0.00022;0.00015
2020.01.02 01:09:59.678000;1521.232;1520.808;0.00022;0.00015
2020.01.02 01:09:59.885000;1521.262;1520.838;0.00022;0.00015
2020.01.02 01:10:00.345000;1521.192;1520.768;0.00022;0.00015
2020.01.02 01:10:03.413000;1521.135;1520.768;0.00037;0.00022
2020.01.02 01:10:03.745000;1521.105;1520.768;0.00037;0.00022
2020.01.02 01:10:04.456000;1521.125;1520.768;0.00037;0.00022
2020.01.02 01:10:04.507000;1521.095;1520.768;0.00037;0.00022
2020.01.02 01:10:04.574000;1521.115;1520.768;0.00037;0.00022
2020.01.02 01:10:04.675000;1521.095;1520.768;0.00037;0.00022
2020.01.02 01:10:05.529000;1521.095;1520.515;0.00037;0.0001
2020.01.02 01:10:06.056000;1521.045;1520.668;0.00037;0.00022
2020.01.02 01:10:06.386000;1520.995;1520.668;0.00037;0.00022
2020.01.02 01:10:06.784000;1520.995;1520.658;0.00037;0.00022
2020.01.02 01:10:09.258000;1521.015;1520.658;0.00037;0.00022
2020.01.02 01:10:09.309000;1521.115;1520.758;0.00037;0.00022
2020.01.02 01:10:09.410000;1521.125;1520.758;0.00037;0.00022
2020.01.02 01:10:09.460000;1521.085;1520.758;0.00037;0.00022
2020.01.02 01:10:10.325000;1520.985;1520.638;0.00037;0.00022
2020.01.02 01:10:10.376000;1520.965;1520.578;0.00037;0.00022
2020.01.02 01:10:10.426000;1520.905;1520.578;0.00037;0.00022
2020.01.02 01:10:10.881000;1520.905;1520.628;0.00037;0.00022
2020.01.02 01:10:10.931000;1520.945;1520.628;0.00037;0.00022
2020.01.02 01:10:12.335000;1520.945;1520.568;0.00037;0.00022
2020.01.02 01:10:12.386000;1520.895;1520.568;0.00037;0.00022
2020.01.02 01:10:14.711000;1520.905;1520.568;0.00037;0.00022
2020.01.02 01:10:14.762000;1520.945;1520.678;0.00037;0.00022
2020.01.02 01:10:14.812000;1520.995;1520.668;0.00037;0.00015
2020.01.02 01:10:14.986000;1520.975;1520.588;0.00037;0.00015
2020.01.02 01:10:15.036000;1520.915;1520.588;0.00037;0.00015
2020.01.02 01:10:16.450000;1520.815;1520.438;0.00037;0.00015
2020.01.02 01:10:16.501000;1520.765;1520.388;0.00037;0.00015
2020.01.02 01:10:16.602000;1520.715;1520.388;0.00037;0.00015
2020.01.02 01:10:16.824000;1520.715;1520.378;0.00037;0.00015
2020.01.02 01:10:16.881000;1520.705;1520.338;0.00037;0.00015
2020.01.02 01:10:16.932000;1520.665;1520.338;0.00037;0.00015
2020.01.02 01:10:17.450000;1520.635;1520.318;0.00037;0.00015
2020.01.02 01:10:18.319000;1520.615;1520.248;0.00037;0.00015
2020.01.02 01:10:18.369000;1520.565;1520.248;0.00037;0.00015
2020.01.02 01:10:18.659000;1520.595;1520.248;0.00037;0.00015
2020.01.02 01:10:18.709000;1520.655;1520.308;0.00037;0.00015
2020.01.02 01:10:18.834000;1520.635;1520.308;0.00037;0.00015
2020.01.02 01:10:19.503000;1520.635;1520.298;0.00037;0.00015
2020.01.02 01:10:19.638000;1520.625;1520.258;0.00037;0.00015
2020.01.02 01:10:19.689000;1520.585;1520.258;0.00037;0.00015
2020.01.02 01:10:19.915000;1520.605;1520.258;0.00037;0.00015
2020.01.02 01:10:20.015000;1520.615;1520.288;0.00037;0.00015
2020.01.02 01:10:20.134000;1520.615;1520.268;0.00037;0.00015
2020.01.02 01:10:20.244000;1520.595;1520.268;0.00037;0.00015
2020.01.02 01:10:23.520000;1520.615;1520.268;0.00037;0.00015
2020.01.02 01:10:23.621000;1520.615;1520.288;0.00037;0.00015
2020.01.02 01:10:24.054000;1520.595;1520.258;0.00037;0.00015
2020.01.02 01:10:29.456000;1520.605;1520.258;0.00037;0.00015
2020.01.02 01:10:29.507000;1520.672;1520.318;0.00037;0.00015
2020.01.02 01:10:29.557000;1520.645;1520.318;0.00037;0.00015
2020.01.02 01:10:30.743000;1520.645;1520.308;0.00037;0.00015
2020.01.02 01:10:31.135000;1520.665;1520.288;0.00037;0.00015
2020.01.02 01:10:31.185000;1520.645;1520.358;0.00037;0.00015
2020.01.02 01:10:31.236000;1520.685;1520.358;0.00037;0.00015
2020.01.02 01:10:32.295000;1520.695;1520.358;0.00037;0.00015
2020.01.02 01:10:32.550000;1520.705;1520.358;0.00037;0.00015
2020.01.02 01:10:32.651000;1520.675;1520.358;0.00037;0.00015
2020.01.02 01:10:34.399000;1520.705;1520.378;0.00037;0.00015
2020.01.02 01:10:34.449000;1520.735;1520.418;0.00037;0.00015
2020.01.02 01:10:34.500000;1520.765;1520.438;0.00037;0.00015
2020.01.02 01:10:34.771000;1520.765;1520.428;0.00037;0.00015
2020.01.02 01:10:34.872000;1520.835;1520.448;0.00037;0.00022
2020.01.02 01:10:34.972000;1520.775;1520.448;0.00037;0.00022
2020.01.02 01:10:35.279000;1520.765;1520.448;0.00037;0.00022
2020.01.02 01:10:35.329000;1520.765;1520.368;0.00037;0.00022
2020.01.02 01:10:35.380000;1520.705;1520.368;0.00037;0.00022
2020.01.02 01:10:36.141000;1520.635;1520.298;0.00037;0.00022
2020.01.02 01:10:36.446000;1520.635;1520.288;0.00037;0.00022
2020.01.02 01:10:36.497000;1520.615;1520.288;0.00037;0.00022
2020.01.02 01:10:36.694000;1520.615;1520.238;0.00037;0.00022
2020.01.02 01:10:36.745000;1520.615;1520.228;0.00037;0.00022
2020.01.02 01:10:36.795000;1520.555;1520.228;0.00037;0.00022
2020.01.02 01:10:37.235000;1520.555;1520.348;0.00037;0.00022
2020.01.02 01:10:37.285000;1520.755;1520.348;0.00037;0.00022
2020.01.02 01:10:37.336000;1520.665;1520.358;0.00037;0.00022
2020.01.02 01:10:37.431000;1520.685;1520.358;0.00037;0.00022
2020.01.02 01:10:37.482000;1520.785;1520.408;0.00037;0.00022
2020.01.02 01:10:37.532000;1520.725;1520.408;0.00037;0.00022
2020.01.02 01:10:39.349000;1520.765;1520.408;0.00037;0.00022
2020.01.02 01:10:39.450000;1520.755;1520.428;0.00037;0.00022
2020.01.02 01:10:40.174000;1520.755;1520.408;0.00037;0.00022
2020.01.02 01:10:40.275000;1520.735;1520.408;0.00037;0.00022
2020.01.02 01:10:44.774000;1520.735;1520.418;0.00037;0.00022
2020.01.02 01:10:47.867000;1520.765;1520.418;0.00037;0.00022
2020.01.02 01:10:47.918000;1520.845;1520.428;0.00037;0.00022
2020.01.02 01:10:47.968000;1520.755;1520.428;0.00037;0.00022
2020.01.02 01:10:48.312000;1520.775;1520.428;0.00037;0.00022
2020.01.02 01:10:48.363000;1520.845;1520.548;0.00037;0.00022
2020.01.02 01:10:48.413000;1520.715;1520.388;0.0001;0.00022
2020.01.02 01:10:48.464000;1520.715;1520.368;0.00045;0.00022
2020.01.02 01:10:48.729000;1520.645;1520.318;0.0001;0.00022
2020.01.02 01:10:48.914000;1520.615;1520.318;0.0001;0.00022
2020.01.02 01:10:48.964000;1520.615;1520.258;0.0001;0.00022
2020.01.02 01:10:49.015000;1520.595;1520.238;0.0001;0.00022
2020.01.02 01:10:49.205000;1520.595;1520.218;0.0001;0.00022
2020.01.02 01:10:49.255000;1520.515;1520.168;0.00045;0.00022
2020.01.02 01:10:49.356000;1520.495;1520.168;0.00037;0.00022
2020.01.02 01:10:50.484000;1520.495;1520.238;0.00037;0.00022
2020.01.02 01:10:50.534000;1520.525;1520.178;0.0001;0.00022
2020.01.02 01:10:50.585000;1520.505;1520.178;0.00037;0.00022
2020.01.02 01:10:52.224000;1520.505;1520.168;0.00037;0.00015
2020.01.02 01:10:52.325000;1520.495;1520.148;0.00037;0.00015
2020.01.02 01:10:52.425000;1520.605;1520.198;0.0001;0.00015
2020.01.02 01:10:52.476000;1520.605;1520.248;0.0001;0.00015
2020.01.02 01:10:53.575000;1520.535;1520.168;0.0001;0.00015
2020.01.02 01:10:53.625000;1520.495;1520.168;0.00037;0.00015
2020.01.02 01:10:53.694000;1520.495;1520.158;0.00037;0.00015
2020.01.02 01:10:54.054000;1520.495;1520.118;0.00037;0.00015
2020.01.02 01:10:54.160000;1520.455;1520.118;0.00037;0.00015
2020.01.02 01:10:55.545000;1520.455;1520.108;0.00037;0.00015
2020.01.02 01:10:55.605000;1520.465;1520.108;0.00037;0.00015
2020.01.02 01:10:55.656000;1520.445;1520.108;0.00037;0.00015
2020.01.02 01:11:00.153000;1520.445;1520.098;0.00037;0.00015
2020.01.02 01:11:00.204000;1520.445;1520.088;0.00037;0.00015
2020.01.02 01:11:01.135000;1520.455;1520.088;0.00037;0.00015
2020.01.02 01:11:01.185000;1520.475;1520.108;0.0001;0.00015
2020.01.02 01:11:01.334000;1520.455;1520.108;0.00037;0.00015
2020.01.02 01:11:01.384000;1520.455;1520.098;0.00037;0.00015
2020.01.02 01:11:02.197000;1520.435;1520.098;0.00037;0.00015
2020.01.02 01:11:02.570000;1520.455;1520.098;0.00037;0.00015
2020.01.02 01:11:02.621000;1520.505;1520.148;0.0001;0.00015
2020.01.02 01:11:02.984000;1520.485;1520.148;0.00037;0.00015
2020.01.02 01:11:04.026000;1520.485;1520.158;0.00037;0.00015
2020.01.02 01:11:04.125000;1520.485;1520.148;0.00037;0.00015
2020.01.02 01:11:04.300000;1520.505;1520.148;0.0001;0.00015
2020.01.02 01:11:04.351000;1520.585;1520.198;0.0001;0.00015
2020.01.02 01:11:04.451000;1520.505;1520.168;0.00037;0.00015
2020.01.02 01:11:05.928000;1520.505;1520.148;0.00037;0.00015
2020.01.02 01:11:06.029000;1520.485;1520.148;0.00037;0.00015
2020.01.02 01:11:06.340000;1520.505;1520.148;0.00037;0.00015
2020.01.02 01:11:06.390000;1520.525;1520.168;0.0001;0.00015
2020.01.02 01:11:06.616000;1520.505;1520.168;0.00037;0.00015
2020.01.02 01:11:07.904000;1520.505;1520.158;0.00045;0.00015
2020.01.02 01:11:08.851000;1520.485;1520.148;0.00045;0.00015
2020.01.02 01:11:08.980000;1520.485;1520.158;0.00045;0.00015
2020.01.02 01:11:09.030000;1520.485;1520.148;0.00045;0.00015
2020.01.02 01:11:09.196000;1520.485;1520.108;0.00045;0.00015
2020.01.02 01:11:09.296000;1520.445;1520.108;0.00037;0.00015
2020.01.02 01:11:09.739000;1520.465;1520.108;0.00037;0.00015
2020.01.02 01:11:09.790000;1520.485;1520.158;0.00045;0.00015
2020.01.02 01:11:09.975000;1520.485;1520.108;0.0001;0.00015
2020.01.02 01:11:10.080000;1520.455;1520.108;0.00037;0.00015
2020.01.02 01:11:10.300000;1520.455;1520.098;0.00037;0.00015
2020.01.02 01:11:10.400000;1520.435;1520.098;0.00037;0.00015
2020.01.02 01:11:11.025000;1520.435;1520.078;0.00037;0.00015
2020.01.02 01:11:11.393000;1520.445;1520.078;0.00037;0.00015
2020.01.02 01:11:11.443000;1520.445;1520.088;0.0001;0.00015
2020.01.02 01:11:11.544000;1520.415;1520.078;0.00037;0.00015
2020.01.02 01:11:13.415000;1520.415;1520.068;0.00037;0.00022
2020.01.02 01:11:14.296000;1520.435;1520.068;0.00045;0.00022
2020.01.02 01:11:14.346000;1520.445;1520.088;0.0001;0.00022
2020.01.02 01:11:14.540000;1520.425;1520.088;0.00037;0.00022
2020.01.02 01:11:16.064000;1520.425;1520.078;0.00037;0.00015
2020.01.02 01:11:16.164000;1520.415;1520.068;0.00037;0.00015
2020.01.02 01:11:16.570000;1520.415;1520.048;0.00037;0.00015
2020.01.02 01:11:18.881000;1520.425;1520.058;0.0001;0.00015
