Time (EET);EndTime;Open;High;Low;Close;Volume;WickPrice;OppositeWickPrice 
2020.01.02 01:00:07.148;2020.01.02 01:00:07.149;1520,53;1520,54;1520,53;1520,54;0;;
2020.01.02 01:00:07.150;2020.01.02 01:00:07.151;1520,54;1520,55;1520,54;1520,55;0;;
2020.01.02 01:00:07.152;2020.01.02 01:00:07.153;1520,55;1520,56;1520,55;1520,56;0;;
2020.01.02 01:00:07.154;2020.01.02 01:00:07.155;1520,56;1520,57;1520,56;1520,57;0;;
2020.01.02 01:00:07.156;2020.01.02 01:00:07.157;1520,57;1520,58;1520,57;1520,58;0;;
2020.01.02 01:00:07.158;2020.01.02 01:00:07.159;1520,58;1520,59;1520,58;1520,59;0;;
2020.01.02 01:00:07.160;2020.01.02 01:00:07.161;1520,59;1520,6;1520,59;1520,6;0;;
2020.01.02 01:00:07.162;2020.01.02 01:00:07.163;1520,6;1520,61;1520,6;1520,61;0;;
2020.01.02 01:00:07.164;2020.01.02 01:00:07.165;1520,61;1520,62;1520,61;1520,62;0;;
2020.01.02 01:00:07.166;2020.01.02 01:00:07.167;1520,62;1520,63;1520,62;1520,63;0;;
2020.01.02 01:00:07.168;2020.01.02 01:00:07.169;1520,63;1520,64;1520,63;1520,64;0;;
2020.01.02 01:00:07.170;2020.01.02 01:00:07.171;1520,64;1520,65;1520,64;1520,65;0;;
2020.01.02 01:00:07.172;2020.01.02 01:00:07.173;1520,65;1520,66;1520,65;1520,66;0;;
2020.01.02 01:00:07.174;2020.01.02 01:00:07.175;1520,66;1520,67;1520,66;1520,67;0;;
2020.01.02 01:00:07.176;2020.01.02 01:00:07.177;1520,67;1520,68;1520,67;1520,68;0;;
2020.01.02 01:00:07.178;2020.01.02 01:00:07.179;1520,68;1520,69;1520,68;1520,69;0;;
2020.01.02 01:00:07.180;2020.01.02 01:00:07.181;1520,69;1520,7;1520,69;1520,7;0;;
2020.01.02 01:00:07.182;2020.01.02 01:00:07.183;1520,7;1520,71;1520,7;1520,71;0;;
2020.01.02 01:00:07.184;2020.01.02 01:00:07.185;1520,71;1520,72;1520,71;1520,72;0;;
2020.01.02 01:00:07.186;2020.01.02 01:00:07.187;1520,72;1520,73;1520,72;1520,73;0;;
2020.01.02 01:00:07.188;2020.01.02 01:00:07.189;1520,73;1520,74;1520,73;1520,74;0;;
2020.01.02 01:00:07.190;2020.01.02 01:00:07.191;1520,74;1520,75;1520,74;1520,75;0;;
2020.01.02 01:00:07.192;2020.01.02 01:00:07.193;1520,75;1520,76;1520,75;1520,76;0;;
2020.01.02 01:00:07.194;2020.01.02 01:00:07.195;1520,76;1520,77;1520,76;1520,77;0;;
2020.01.02 01:00:07.196;2020.01.02 01:00:07.197;1520,77;1520,78;1520,77;1520,78;0;;
2020.01.02 01:00:07.198;2020.01.02 01:00:07.199;1520,78;1520,79;1520,78;1520,79;0;;
2020.01.02 01:00:07.200;2020.01.02 01:00:07.201;1520,79;1520,8;1520,79;1520,8;0;;
2020.01.02 01:00:07.202;2020.01.02 01:00:07.203;1520,8;1520,81;1520,8;1520,81;0;;
2020.01.02 01:00:07.204;2020.01.02 01:00:07.205;1520,81;1520,82;1520,81;1520,82;0;;
2020.01.02 01:00:07.206;2020.01.02 01:00:07.207;1520,82;1520,83;1520,82;1520,83;0;;
2020.01.02 01:00:07.208;2020.01.02 01:00:07.209;1520,83;1520,84;1520,83;1520,84;0;;
2020.01.02 01:00:07.210;2020.01.02 01:00:07.211;1520,84;1520,85;1520,84;1520,85;0;;
2020.01.02 01:00:07.212;2020.01.02 01:00:07.213;1520,85;1520,86;1520,85;1520,86;0;;
2020.01.02 01:00:07.214;2020.01.02 01:00:07.215;1520,86;1520,87;1520,86;1520,87;0;;
2020.01.02 01:00:07.216;2020.01.02 01:00:07.217;1520,87;1520,88;1520,87;1520,88;0;;1520,882
2020.01.02 01:00:07.218;2020.01.02 01:00:08.113;1520,88;1520,89;1520,88;1520,89;0,0001;;
2020.01.02 01:00:08.114;2020.01.02 01:00:08.115;1520,89;1520,9;1520,89;1520,9;0;;
2020.01.02 01:00:08.116;2020.01.02 01:00:08.117;1520,9;1520,91;1520,9;1520,91;0;;
2020.01.02 01:00:08.118;2020.01.02 01:00:08.119;1520,91;1520,92;1520,91;1520,92;0;;
2020.01.02 01:00:08.120;2020.01.02 01:00:08.121;1520,92;1520,93;1520,92;1520,93;0;;
2020.01.02 01:00:08.122;2020.01.02 01:00:08.123;1520,93;1520,94;1520,93;1520,94;0;;
2020.01.02 01:00:08.124;2020.01.02 01:00:08.125;1520,94;1520,95;1520,94;1520,95;0;;
2020.01.02 01:00:08.126;2020.01.02 01:00:08.127;1520,95;1520,96;1520,95;1520,96;0;;
2020.01.02 01:00:08.128;2020.01.02 01:00:08.129;1520,96;1520,97;1520,96;1520,97;0;;
2020.01.02 01:00:08.130;2020.01.02 01:00:08.131;1520,97;1520,98;1520,97;1520,98;0;;
2020.01.02 01:00:08.132;2020.01.02 01:00:08.133;1520,98;1520,99;1520,98;1520,99;0;;
2020.01.02 01:00:08.134;2020.01.02 01:00:08.135;1520,99;1521;1520,99;1521;0;;
2020.01.02 01:00:08.136;2020.01.02 01:00:08.137;1521;1521,01;1521;1521,01;0;;
2020.01.02 01:00:08.138;2020.01.02 01:00:08.139;1521,01;1521,02;1521,01;1521,02;0;;
2020.01.02 01:00:08.140;2020.01.02 01:00:08.141;1521,02;1521,03;1521,02;1521,03;0;;
2020.01.02 01:00:08.142;2020.01.02 01:00:08.143;1521,03;1521,04;1521,03;1521,04;0;;
2020.01.02 01:00:08.144;2020.01.02 01:00:08.145;1521,04;1521,05;1521,04;1521,05;0;;
2020.01.02 01:00:08.146;2020.01.02 01:00:08.147;1521,05;1521,06;1521,05;1521,06;0;;
2020.01.02 01:00:08.148;2020.01.02 01:00:08.149;1521,06;1521,07;1521,06;1521,07;0;;
2020.01.02 01:00:08.150;2020.01.02 01:00:08.151;1521,07;1521,08;1521,07;1521,08;0;;
2020.01.02 01:00:08.152;2020.01.02 01:00:08.153;1521,08;1521,09;1521,08;1521,09;0;;
2020.01.02 01:00:08.154;2020.01.02 01:00:08.155;1521,09;1521,1;1521,09;1521,1;0;;
2020.01.02 01:00:08.156;2020.01.02 01:00:08.157;1521,1;1521,11;1521,1;1521,11;0;;
2020.01.02 01:00:08.158;2020.01.02 01:00:08.159;1521,11;1521,12;1521,11;1521,12;0;;
2020.01.02 01:00:08.160;2020.01.02 01:00:08.161;1521,12;1521,13;1521,12;1521,13;0;;
2020.01.02 01:00:08.162;2020.01.02 01:00:08.163;1521,13;1521,14;1521,13;1521,14;0;;
2020.01.02 01:00:08.164;2020.01.02 01:00:08.165;1521,14;1521,15;1521,14;1521,15;0;;
2020.01.02 01:00:08.166;2020.01.02 01:00:08.167;1521,15;1521,16;1521,15;1521,16;0;;
2020.01.02 01:00:08.168;2020.01.02 01:00:08.169;1521,16;1521,17;1521,16;1521,17;0;;
2020.01.02 01:00:08.170;2020.01.02 01:00:08.171;1521,17;1521,18;1521,17;1521,18;0;;
2020.01.02 01:00:08.172;2020.01.02 01:00:08.173;1521,18;1521,19;1521,18;1521,19;0;;
2020.01.02 01:00:08.174;2020.01.02 01:00:08.175;1521,19;1521,2;1521,19;1521,2;0;;
2020.01.02 01:00:08.176;2020.01.02 01:00:08.177;1521,2;1521,21;1521,2;1521,21;0;;
2020.01.02 01:00:08.178;2020.01.02 01:00:08.179;1521,21;1521,22;1521,21;1521,22;0;;
2020.01.02 01:00:08.180;2020.01.02 01:00:08.181;1521,22;1521,23;1521,22;1521,23;0;;
2020.01.02 01:00:08.182;2020.01.02 01:00:08.183;1521,23;1521,24;1521,23;1521,24;0;;1521,245
2020.01.02 01:00:08.184;2020.01.02 01:00:08.517;1521,23;1521,23;1521,22;1521,22;0,0001;;
2020.01.02 01:00:08.518;2020.01.02 01:00:08.519;1521,22;1521,22;1521,21;1521,21;0;;1521,205
2020.01.02 01:00:08.520;2020.01.02 01:00:08.649;1521,21;1521,21;1521,2;1521,2;0,0001;;
2020.01.02 01:00:08.650;2020.01.02 01:00:08.651;1521,2;1521,2;1521,19;1521,19;0;;
2020.01.02 01:00:08.652;2020.01.02 01:00:08.653;1521,19;1521,19;1521,18;1521,18;0;;
2020.01.02 01:00:08.654;2020.01.02 01:00:08.655;1521,18;1521,18;1521,17;1521,17;0;;
2020.01.02 01:00:08.656;2020.01.02 01:00:08.657;1521,17;1521,17;1521,16;1521,16;0;;
2020.01.02 01:00:08.658;2020.01.02 01:00:08.659;1521,16;1521,16;1521,15;1521,15;0;;
2020.01.02 01:00:08.660;2020.01.02 01:00:08.661;1521,15;1521,15;1521,14;1521,14;0;;
2020.01.02 01:00:08.662;2020.01.02 01:00:08.663;1521,14;1521,14;1521,13;1521,13;0;;
2020.01.02 01:00:08.664;2020.01.02 01:00:08.665;1521,13;1521,13;1521,12;1521,12;0;;
2020.01.02 01:00:08.666;2020.01.02 01:00:08.667;1521,12;1521,12;1521,11;1521,11;0;;
2020.01.02 01:00:08.668;2020.01.02 01:00:08.669;1521,11;1521,11;1521,1;1521,1;0;;
2020.01.02 01:00:08.670;2020.01.02 01:00:08.671;1521,1;1521,1;1521,09;1521,09;0;;
2020.01.02 01:00:08.672;2020.01.02 01:00:08.673;1521,09;1521,09;1521,08;1521,08;0;;
2020.01.02 01:00:08.674;2020.01.02 01:00:08.675;1521,08;1521,08;1521,07;1521,07;0;;
2020.01.02 01:00:08.676;2020.01.02 01:00:08.677;1521,07;1521,07;1521,06;1521,06;0;;
2020.01.02 01:00:08.678;2020.01.02 01:00:08.679;1521,06;1521,06;1521,05;1521,05;0;;
2020.01.02 01:00:08.680;2020.01.02 01:00:08.681;1521,05;1521,05;1521,04;1521,04;0;;
2020.01.02 01:00:08.682;2020.01.02 01:00:08.683;1521,04;1521,04;1521,03;1521,03;0;;
2020.01.02 01:00:08.684;2020.01.02 01:00:08.685;1521,03;1521,03;1521,02;1521,02;0;;
2020.01.02 01:00:08.686;2020.01.02 01:00:08.687;1521,02;1521,02;1521,01;1521,01;0;;1521,005
2020.01.02 01:00:08.688;2020.01.02 01:00:08.844;1521,01;1521,01;1521;1521;0,0001;;
2020.01.02 01:00:08.845;2020.01.02 01:00:08.846;1521;1521;1520,99;1520,99;0;;
2020.01.02 01:00:08.847;2020.01.02 01:00:08.848;1520,99;1520,99;1520,98;1520,98;0;;
2020.01.02 01:00:08.849;2020.01.02 01:00:08.850;1520,98;1520,98;1520,97;1520,97;0;;
2020.01.02 01:00:08.851;2020.01.02 01:00:08.852;1520,97;1520,97;1520,96;1520,96;0;;
2020.01.02 01:00:08.853;2020.01.02 01:00:08.854;1520,96;1520,96;1520,95;1520,95;0;;
2020.01.02 01:00:08.855;2020.01.02 01:00:08.856;1520,95;1520,95;1520,94;1520,94;0;;
2020.01.02 01:00:08.857;2020.01.02 01:00:08.858;1520,94;1520,94;1520,93;1520,93;0;;
2020.01.02 01:00:08.859;2020.01.02 01:00:08.860;1520,93;1520,93;1520,92;1520,92;0;;
2020.01.02 01:00:08.861;2020.01.02 01:00:08.862;1520,92;1520,92;1520,91;1520,91;0;;
2020.01.02 01:00:08.863;2020.01.02 01:00:08.864;1520,91;1520,91;1520,9;1520,9;0;;
2020.01.02 01:00:08.865;2020.01.02 01:00:08.866;1520,9;1520,9;1520,89;1520,89;0;;
2020.01.02 01:00:08.867;2020.01.02 01:00:08.868;1520,89;1520,89;1520,88;1520,88;0;;
2020.01.02 01:00:08.869;2020.01.02 01:00:08.870;1520,88;1520,88;1520,87;1520,87;0;;
2020.01.02 01:00:08.871;2020.01.02 01:00:08.872;1520,87;1520,87;1520,86;1520,86;0;;
2020.01.02 01:00:08.873;2020.01.02 01:00:08.874;1520,86;1520,86;1520,85;1520,85;0;;
2020.01.02 01:00:08.875;2020.01.02 01:00:08.876;1520,85;1520,85;1520,84;1520,84;0;;
2020.01.02 01:00:08.877;2020.01.02 01:00:08.878;1520,84;1520,84;1520,83;1520,83;0;;
2020.01.02 01:00:08.879;2020.01.02 01:00:08.880;1520,83;1520,83;1520,82;1520,82;0;;
2020.01.02 01:00:08.881;2020.01.02 01:00:08.882;1520,82;1520,82;1520,81;1520,81;0;;
2020.01.02 01:00:08.883;2020.01.02 01:00:08.884;1520,81;1520,81;1520,8;1520,8;0;;
2020.01.02 01:00:08.885;2020.01.02 01:00:08.886;1520,8;1520,8;1520,79;1520,79;0;;
2020.01.02 01:00:08.887;2020.01.02 01:00:08.888;1520,79;1520,79;1520,78;1520,78;0;;
2020.01.02 01:00:08.889;2020.01.02 01:00:08.890;1520,78;1520,78;1520,77;1520,77;0;;
2020.01.02 01:00:08.891;2020.01.02 01:00:08.892;1520,77;1520,77;1520,76;1520,76;0;;
2020.01.02 01:00:08.893;2020.01.02 01:00:08.894;1520,76;1520,76;1520,75;1520,75;0;;
2020.01.02 01:00:08.895;2020.01.02 01:00:08.896;1520,75;1520,75;1520,74;1520,74;0;;
2020.01.02 01:00:08.897;2020.01.02 01:00:08.898;1520,74;1520,74;1520,73;1520,73;0;;
2020.01.02 01:00:08.899;2020.01.02 01:00:08.900;1520,73;1520,73;1520,72;1520,72;0;;
2020.01.02 01:00:08.901;2020.01.02 01:00:08.902;1520,72;1520,72;1520,71;1520,71;0;;
2020.01.02 01:00:08.903;2020.01.02 01:00:08.904;1520,71;1520,71;1520,7;1520,7;0;;
2020.01.02 01:00:08.905;2020.01.02 01:00:08.906;1520,7;1520,7;1520,69;1520,69;0;;
2020.01.02 01:00:08.907;2020.01.02 01:00:08.908;1520,69;1520,69;1520,68;1520,68;0;;
2020.01.02 01:00:08.909;2020.01.02 01:00:08.910;1520,68;1520,68;1520,67;1520,67;0;;
2020.01.02 01:00:08.911;2020.01.02 01:00:08.912;1520,67;1520,67;1520,66;1520,66;0;;
2020.01.02 01:00:08.913;2020.01.02 01:00:08.914;1520,66;1520,66;1520,65;1520,65;0;;
2020.01.02 01:00:08.915;2020.01.02 01:00:08.916;1520,65;1520,65;1520,64;1520,64;0;;
2020.01.02 01:00:08.917;2020.01.02 01:00:08.918;1520,64;1520,64;1520,63;1520,63;0;;
2020.01.02 01:00:08.919;2020.01.02 01:00:08.920;1520,63;1520,63;1520,62;1520,62;0;;
2020.01.02 01:00:08.921;2020.01.02 01:00:08.922;1520,62;1520,62;1520,61;1520,61;0;;
2020.01.02 01:00:08.923;2020.01.02 01:00:08.924;1520,61;1520,61;1520,6;1520,6;0;;
2020.01.02 01:00:08.925;2020.01.02 01:00:08.926;1520,6;1520,6;1520,59;1520,59;0;;
2020.01.02 01:00:08.927;2020.01.02 01:00:08.928;1520,59;1520,59;1520,58;1520,58;0;;
2020.01.02 01:00:08.929;2020.01.02 01:00:08.930;1520,58;1520,58;1520,57;1520,57;0;;
2020.01.02 01:00:08.931;2020.01.02 01:00:08.932;1520,57;1520,57;1520,56;1520,56;0;;
2020.01.02 01:00:08.933;2020.01.02 01:00:08.934;1520,56;1520,56;1520,55;1520,55;0;;
2020.01.02 01:00:08.935;2020.01.02 01:00:08.936;1520,55;1520,55;1520,54;1520,54;0;;
2020.01.02 01:00:08.937;2020.01.02 01:00:08.938;1520,54;1520,54;1520,53;1520,53;0;;1520,525
2020.01.02 01:00:08.939;2020.01.02 01:00:08.940;1520,53;1520,53;1520,52;1520,52;0,0001;;
2020.01.02 01:00:08.941;2020.01.02 01:00:08.942;1520,52;1520,52;1520,51;1520,51;0;;
2020.01.02 01:00:08.943;2020.01.02 01:00:08.944;1520,51;1520,51;1520,5;1520,5;0;;
2020.01.02 01:00:08.945;2020.01.02 01:00:08.946;1520,5;1520,5;1520,49;1520,49;0;;
2020.01.02 01:00:08.947;2020.01.02 01:00:08.948;1520,49;1520,49;1520,48;1520,48;0;;
2020.01.02 01:00:08.949;2020.01.02 01:00:08.950;1520,48;1520,48;1520,47;1520,47;0;;
2020.01.02 01:00:08.951;2020.01.02 01:00:08.952;1520,47;1520,47;1520,46;1520,46;0;;
2020.01.02 01:00:08.953;2020.01.02 01:00:08.954;1520,46;1520,46;1520,45;1520,45;0;;
2020.01.02 01:00:08.955;2020.01.02 01:00:08.956;1520,45;1520,45;1520,44;1520,44;0;;
2020.01.02 01:00:08.957;2020.01.02 01:00:08.958;1520,44;1520,44;1520,43;1520,43;0;;
2020.01.02 01:00:08.959;2020.01.02 01:00:08.960;1520,43;1520,43;1520,42;1520,42;0;;
2020.01.02 01:00:08.961;2020.01.02 01:00:08.962;1520,42;1520,42;1520,41;1520,41;0;;
2020.01.02 01:00:08.963;2020.01.02 01:00:08.964;1520,41;1520,41;1520,4;1520,4;0;;
2020.01.02 01:00:08.965;2020.01.02 01:00:08.966;1520,4;1520,4;1520,39;1520,39;0;;
2020.01.02 01:00:08.967;2020.01.02 01:00:08.968;1520,39;1520,39;1520,38;1520,38;0;;
2020.01.02 01:00:08.969;2020.01.02 01:00:08.970;1520,38;1520,38;1520,37;1520,37;0;;
2020.01.02 01:00:08.971;2020.01.02 01:00:08.972;1520,37;1520,37;1520,36;1520,36;0;;
2020.01.02 01:00:08.973;2020.01.02 01:00:08.974;1520,36;1520,36;1520,35;1520,35;0;;
2020.01.02 01:00:08.975;2020.01.02 01:00:08.976;1520,35;1520,35;1520,34;1520,34;0;;
2020.01.02 01:00:08.977;2020.01.02 01:00:08.978;1520,34;1520,34;1520,33;1520,33;0;;
2020.01.02 01:00:08.979;2020.01.02 01:00:08.980;1520,33;1520,33;1520,32;1520,32;0;;
2020.01.02 01:00:08.981;2020.01.02 01:00:08.982;1520,32;1520,32;1520,31;1520,31;0;;
2020.01.02 01:00:08.983;2020.01.02 01:00:08.984;1520,31;1520,31;1520,3;1520,3;0;;
2020.01.02 01:00:08.985;2020.01.02 01:00:08.986;1520,3;1520,3;1520,29;1520,29;0;;
2020.01.02 01:00:08.987;2020.01.02 01:00:08.988;1520,29;1520,29;1520,28;1520,28;0;;1520,255
2020.01.02 01:00:08.989;2020.01.02 01:00:09.220;1520,26;1520,26;1520,25;1520,25;0,0001;;1520,245
2020.01.02 01:00:09.221;2020.01.02 01:00:09.345;1520,25;1520,25;1520,24;1520,24;0,0001;;
2020.01.02 01:00:09.346;2020.01.02 01:00:09.347;1520,24;1520,24;1520,23;1520,23;0;;
2020.01.02 01:00:09.348;2020.01.02 01:00:09.349;1520,23;1520,23;1520,22;1520,22;0;;
2020.01.02 01:00:09.350;2020.01.02 01:00:09.351;1520,22;1520,22;1520,21;1520,21;0;;
2020.01.02 01:00:09.352;2020.01.02 01:00:09.353;1520,21;1520,21;1520,2;1520,2;0;;
2020.01.02 01:00:09.354;2020.01.02 01:00:09.355;1520,2;1520,2;1520,19;1520,19;0;;
2020.01.02 01:00:09.356;2020.01.02 01:00:09.357;1520,19;1520,19;1520,18;1520,18;0;;
2020.01.02 01:00:09.358;2020.01.02 01:00:09.359;1520,18;1520,18;1520,17;1520,17;0;;
2020.01.02 01:00:09.360;2020.01.02 01:00:09.361;1520,17;1520,17;1520,16;1520,16;0;;
2020.01.02 01:00:09.362;2020.01.02 01:00:09.363;1520,16;1520,16;1520,15;1520,15;0;;1520,145
2020.01.02 01:00:09.364;2020.01.02 01:00:09.497;1520,15;1520,15;1520,14;1520,14;0,0001;;
2020.01.02 01:00:09.498;2020.01.02 01:00:09.499;1520,14;1520,14;1520,13;1520,13;0;;
2020.01.02 01:00:09.500;2020.01.02 01:00:09.501;1520,13;1520,13;1520,12;1520,12;0;;
2020.01.02 01:00:09.502;2020.01.02 01:00:09.503;1520,12;1520,12;1520,11;1520,11;0;;1520,105
2020.01.02 01:00:09.504;2020.01.02 01:00:09.703;1520,11;1520,11;1520,1;1520,1;0,0003;;
2020.01.02 01:00:09.704;2020.01.02 01:00:09.705;1520,1;1520,1;1520,09;1520,09;0;;
2020.01.02 01:00:09.706;2020.01.02 01:00:09.707;1520,09;1520,09;1520,08;1520,08;0;;
2020.01.02 01:00:09.708;2020.01.02 01:00:09.709;1520,08;1520,08;1520,07;1520,07;0;;
2020.01.02 01:00:09.710;2020.01.02 01:00:09.711;1520,07;1520,07;1520,06;1520,06;0;;
2020.01.02 01:00:09.712;2020.01.02 01:00:09.713;1520,06;1520,06;1520,05;1520,05;0;;
2020.01.02 01:00:09.714;2020.01.02 01:00:09.715;1520,05;1520,05;1520,04;1520,04;0;;
2020.01.02 01:00:09.716;2020.01.02 01:00:09.717;1520,04;1520,04;1520,03;1520,03;0;;
2020.01.02 01:00:09.718;2020.01.02 01:00:09.719;1520,03;1520,03;1520,02;1520,02;0;;
2020.01.02 01:00:09.720;2020.01.02 01:00:09.721;1520,02;1520,02;1520,01;1520,01;0;;
2020.01.02 01:00:09.722;2020.01.02 01:00:09.723;1520,01;1520,01;1520;1520;0;;
2020.01.02 01:00:09.724;2020.01.02 01:00:09.725;1520;1520;1519,99;1519,99;0;;
2020.01.02 01:00:09.726;2020.01.02 01:00:09.727;1519,99;1519,99;1519,98;1519,98;0;;
2020.01.02 01:00:09.728;2020.01.02 01:00:09.729;1519,98;1519,98;1519,97;1519,97;0;;
2020.01.02 01:00:09.730;2020.01.02 01:00:09.731;1519,97;1519,97;1519,96;1519,96;0;;
2020.01.02 01:00:09.732;2020.01.02 01:00:09.733;1519,96;1519,96;1519,95;1519,95;0;;
2020.01.02 01:00:09.734;2020.01.02 01:00:09.735;1519,95;1519,95;1519,94;1519,94;0;;
2020.01.02 01:00:09.736;2020.01.02 01:00:09.737;1519,94;1519,94;1519,93;1519,93;0;;
2020.01.02 01:00:09.738;2020.01.02 01:00:09.739;1519,93;1519,93;1519,92;1519,92;0;;
2020.01.02 01:00:09.740;2020.01.02 01:00:09.741;1519,92;1519,92;1519,91;1519,91;0;;1519,905
2020.01.02 01:00:09.742;2020.01.02 01:00:10.137;1519,92;1519,93;1519,92;1519,93;0,0001;;
2020.01.02 01:00:10.138;2020.01.02 01:00:10.139;1519,93;1519,94;1519,93;1519,94;0;;
2020.01.02 01:00:10.140;2020.01.02 01:00:10.141;1519,94;1519,95;1519,94;1519,95;0;;
2020.01.02 01:00:10.142;2020.01.02 01:00:10.143;1519,95;1519,96;1519,95;1519,96;0;;
2020.01.02 01:00:10.144;2020.01.02 01:00:10.145;1519,96;1519,97;1519,96;1519,97;0;;
2020.01.02 01:00:10.146;2020.01.02 01:00:10.147;1519,97;1519,98;1519,97;1519,98;0;;
2020.01.02 01:00:10.148;2020.01.02 01:00:10.149;1519,98;1519,99;1519,98;1519,99;0;;
2020.01.02 01:00:10.150;2020.01.02 01:00:10.151;1519,99;1520;1519,99;1520;0;;
2020.01.02 01:00:10.152;2020.01.02 01:00:10.153;1520;1520,01;1520;1520,01;0;;1520,015
2020.01.02 01:00:10.154;2020.01.02 01:00:10.188;1520;1520;1519,99;1519,99;0,0001;;
2020.01.02 01:00:10.189;2020.01.02 01:00:10.190;1519,99;1519,99;1519,98;1519,98;0;;
2020.01.02 01:00:10.191;2020.01.02 01:00:10.192;1519,98;1519,98;1519,97;1519,97;0;;
2020.01.02 01:00:10.193;2020.01.02 01:00:10.194;1519,97;1519,97;1519,96;1519,96;0;;
2020.01.02 01:00:10.195;2020.01.02 01:00:10.196;1519,96;1519,96;1519,95;1519,95;0;;
2020.01.02 01:00:10.197;2020.01.02 01:00:10.198;1519,95;1519,95;1519,94;1519,94;0;;
2020.01.02 01:00:10.199;2020.01.02 01:00:10.200;1519,94;1519,94;1519,93;1519,93;0;;
2020.01.02 01:00:10.201;2020.01.02 01:00:10.202;1519,93;1519,93;1519,92;1519,92;0;;
2020.01.02 01:00:10.203;2020.01.02 01:00:10.204;1519,92;1519,92;1519,91;1519,91;0;;1519,905
2020.01.02 01:00:10.205;2020.01.02 01:00:10.210;1519,91;1519,91;1519,9;1519,9;0,0001;;
2020.01.02 01:00:10.211;2020.01.02 01:00:10.212;1519,9;1519,9;1519,89;1519,89;0;;
2020.01.02 01:00:10.213;2020.01.02 01:00:10.214;1519,89;1519,89;1519,88;1519,88;0;;
2020.01.02 01:00:10.215;2020.01.02 01:00:10.216;1519,88;1519,88;1519,87;1519,87;0;;
2020.01.02 01:00:10.217;2020.01.02 01:00:10.218;1519,87;1519,87;1519,86;1519,86;0;;
2020.01.02 01:00:10.219;2020.01.02 01:00:10.220;1519,86;1519,86;1519,85;1519,85;0;;
2020.01.02 01:00:10.221;2020.01.02 01:00:10.222;1519,85;1519,85;1519,84;1519,84;0;;
2020.01.02 01:00:10.223;2020.01.02 01:00:10.224;1519,84;1519,84;1519,83;1519,83;0;;
2020.01.02 01:00:10.225;2020.01.02 01:00:10.226;1519,83;1519,83;1519,82;1519,82;0;;
2020.01.02 01:00:10.227;2020.01.02 01:00:10.228;1519,82;1519,82;1519,81;1519,81;0;;
2020.01.02 01:00:10.229;2020.01.02 01:00:10.230;1519,81;1519,81;1519,8;1519,8;0;;
2020.01.02 01:00:10.231;2020.01.02 01:00:10.232;1519,8;1519,8;1519,79;1519,79;0;;
2020.01.02 01:00:10.233;2020.01.02 01:00:10.234;1519,79;1519,79;1519,78;1519,78;0;;
2020.01.02 01:00:10.235;2020.01.02 01:00:10.236;1519,78;1519,78;1519,77;1519,77;0;;
2020.01.02 01:00:10.237;2020.01.02 01:00:10.238;1519,77;1519,77;1519,76;1519,76;0;;
2020.01.02 01:00:10.239;2020.01.02 01:00:10.240;1519,76;1519,76;1519,75;1519,75;0;;
2020.01.02 01:00:10.241;2020.01.02 01:00:10.242;1519,75;1519,75;1519,74;1519,74;0;;
2020.01.02 01:00:10.243;2020.01.02 01:00:10.244;1519,74;1519,74;1519,73;1519,73;0;;
2020.01.02 01:00:10.245;2020.01.02 01:00:10.246;1519,73;1519,73;1519,72;1519,72;0;;
2020.01.02 01:00:10.247;2020.01.02 01:00:10.248;1519,72;1519,72;1519,71;1519,71;0;;
2020.01.02 01:00:10.249;2020.01.02 01:00:10.250;1519,71;1519,71;1519,7;1519,7;0;;
2020.01.02 01:00:10.251;2020.01.02 01:00:10.252;1519,7;1519,7;1519,69;1519,69;0;;
2020.01.02 01:00:10.253;2020.01.02 01:00:10.254;1519,69;1519,69;1519,68;1519,68;0;;1519,675
2020.01.02 01:00:10.255;2020.01.02 01:00:10.495;1519,68;1519,68;1519,67;1519,67;0,0001;;
2020.01.02 01:00:10.496;2020.01.02 01:00:10.497;1519,67;1519,67;1519,66;1519,66;0;;
